     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.27704     0.2794E+03  0.2816E+03  0.2803E+03  0.1103E+03  0.1125E+03  0.1111E+03  0.8085E+02  0.8333E+02  0.8243E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.30012     0.2795E+03  0.2820E+03  0.2805E+03  0.1100E+03  0.1125E+03  0.1110E+03  0.8058E+02  0.8333E+02  0.8235E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.32320     0.2796E+03  0.2824E+03  0.2808E+03  0.1097E+03  0.1125E+03  0.1109E+03  0.8031E+02  0.8333E+02  0.8226E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.34629     0.2797E+03  0.2828E+03  0.2811E+03  0.1094E+03  0.1125E+03  0.1108E+03  0.8003E+02  0.8334E+02  0.8216E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.36937     0.2798E+03  0.2832E+03  0.2814E+03  0.1091E+03  0.1125E+03  0.1107E+03  0.7974E+02  0.8334E+02  0.8205E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.39245     0.2799E+03  0.2836E+03  0.2817E+03  0.1088E+03  0.1125E+03  0.1106E+03  0.7946E+02  0.8335E+02  0.8193E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.41554     0.2800E+03  0.2840E+03  0.2820E+03  0.1085E+03  0.1125E+03  0.1105E+03  0.7917E+02  0.8337E+02  0.8181E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.43862     0.2801E+03  0.2845E+03  0.2823E+03  0.1081E+03  0.1125E+03  0.1104E+03  0.7888E+02  0.8338E+02  0.8168E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.46171     0.2802E+03  0.2849E+03  0.2827E+03  0.1078E+03  0.1125E+03  0.1102E+03  0.7860E+02  0.8339E+02  0.8155E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.48480     0.2803E+03  0.2854E+03  0.2830E+03  0.1075E+03  0.1126E+03  0.1101E+03  0.7832E+02  0.8341E+02  0.8141E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.50788     0.2804E+03  0.2859E+03  0.2833E+03  0.1071E+03  0.1126E+03  0.1100E+03  0.7803E+02  0.8343E+02  0.8127E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.53097     0.2805E+03  0.2863E+03  0.2836E+03  0.1068E+03  0.1126E+03  0.1099E+03  0.7776E+02  0.8345E+02  0.8112E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.55406     0.2806E+03  0.2868E+03  0.2840E+03  0.1064E+03  0.1126E+03  0.1098E+03  0.7748E+02  0.8347E+02  0.8097E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.57714     0.2807E+03  0.2873E+03  0.2843E+03  0.1061E+03  0.1126E+03  0.1096E+03  0.7722E+02  0.8349E+02  0.8081E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.60023     0.2808E+03  0.2877E+03  0.2846E+03  0.1057E+03  0.1126E+03  0.1095E+03  0.7696E+02  0.8351E+02  0.8066E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.62331     0.2809E+03  0.2882E+03  0.2850E+03  0.1054E+03  0.1126E+03  0.1094E+03  0.7670E+02  0.8353E+02  0.8050E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.64640     0.2811E+03  0.2887E+03  0.2853E+03  0.1050E+03  0.1127E+03  0.1093E+03  0.7645E+02  0.8355E+02  0.8034E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.66949     0.2812E+03  0.2891E+03  0.2856E+03  0.1047E+03  0.1127E+03  0.1092E+03  0.7621E+02  0.8357E+02  0.8018E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.69257     0.2813E+03  0.2896E+03  0.2860E+03  0.1044E+03  0.1127E+03  0.1091E+03  0.7598E+02  0.8358E+02  0.8002E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.71566     0.2814E+03  0.2900E+03  0.2863E+03  0.1040E+03  0.1127E+03  0.1090E+03  0.7576E+02  0.8360E+02  0.7986E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.73874     0.2815E+03  0.2904E+03  0.2866E+03  0.1037E+03  0.1127E+03  0.1088E+03  0.7555E+02  0.8361E+02  0.7969E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.76182     0.2816E+03  0.2908E+03  0.2869E+03  0.1034E+03  0.1127E+03  0.1087E+03  0.7534E+02  0.8362E+02  0.7953E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.78491     0.2817E+03  0.2912E+03  0.2872E+03  0.1031E+03  0.1127E+03  0.1086E+03  0.7515E+02  0.8362E+02  0.7938E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.80799     0.2818E+03  0.2916E+03  0.2875E+03  0.1028E+03  0.1127E+03  0.1085E+03  0.7496E+02  0.8363E+02  0.7922E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.83107     0.2819E+03  0.2920E+03  0.2878E+03  0.1025E+03  0.1126E+03  0.1084E+03  0.7479E+02  0.8363E+02  0.7906E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.85415     0.2820E+03  0.2924E+03  0.2881E+03  0.1022E+03  0.1126E+03  0.1084E+03  0.7462E+02  0.8362E+02  0.7891E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.87722     0.2821E+03  0.2928E+03  0.2884E+03  0.1020E+03  0.1126E+03  0.1083E+03  0.7446E+02  0.8362E+02  0.7875E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.90030     0.2822E+03  0.2931E+03  0.2887E+03  0.1017E+03  0.1126E+03  0.1082E+03  0.7431E+02  0.8361E+02  0.7860E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.92337     0.2823E+03  0.2935E+03  0.2890E+03  0.1014E+03  0.1126E+03  0.1081E+03  0.7416E+02  0.8360E+02  0.7845E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.94645     0.2825E+03  0.2938E+03  0.2893E+03  0.1012E+03  0.1125E+03  0.1080E+03  0.7402E+02  0.8359E+02  0.7831E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.96952     0.2826E+03  0.2941E+03  0.2896E+03  0.1009E+03  0.1125E+03  0.1080E+03  0.7389E+02  0.8357E+02  0.7816E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.99259     0.2827E+03  0.2944E+03  0.2899E+03  0.1007E+03  0.1125E+03  0.1079E+03  0.7377E+02  0.8355E+02  0.7802E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.01566     0.2828E+03  0.2947E+03  0.2901E+03  0.1005E+03  0.1124E+03  0.1078E+03  0.7365E+02  0.8353E+02  0.7788E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.03872     0.2829E+03  0.2950E+03  0.2904E+03  0.1002E+03  0.1124E+03  0.1077E+03  0.7354E+02  0.8351E+02  0.7774E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.06179     0.2830E+03  0.2953E+03  0.2907E+03  0.1000E+03  0.1123E+03  0.1077E+03  0.7343E+02  0.8349E+02  0.7761E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.08485     0.2830E+03  0.2955E+03  0.2908E+03  0.9980E+02  0.1123E+03  0.1077E+03  0.7330E+02  0.8345E+02  0.7741E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.10791     0.2831E+03  0.2958E+03  0.2911E+03  0.9960E+02  0.1123E+03  0.1076E+03  0.7321E+02  0.8342E+02  0.7726E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.13097     0.2832E+03  0.2960E+03  0.2913E+03  0.9940E+02  0.1123E+03  0.1076E+03  0.7312E+02  0.8339E+02  0.7712E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2833E+03  0.2963E+03  0.2916E+03  0.9921E+02  0.1122E+03  0.1075E+03  0.7303E+02  0.8336E+02  0.7698E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2833E+03  0.2963E+03  0.2916E+03  0.9921E+02  0.1122E+03  0.1075E+03  0.7303E+02  0.8336E+02  0.7698E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2833E+03  0.2963E+03  0.2916E+03  0.9921E+02  0.1122E+03  0.1075E+03  0.7303E+02  0.8336E+02  0.7698E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2818E+03  0.2942E+03  0.2916E+03  0.9950E+02  0.1119E+03  0.1093E+03  0.7324E+02  0.8315E+02  0.7879E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2785E+03  0.2889E+03  0.2916E+03  0.1005E+03  0.1109E+03  0.1136E+03  0.7405E+02  0.8234E+02  0.8306E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2755E+03  0.2825E+03  0.2916E+03  0.1022E+03  0.1092E+03  0.1183E+03  0.7536E+02  0.8103E+02  0.8781E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2746E+03  0.2774E+03  0.2916E+03  0.1043E+03  0.1071E+03  0.1213E+03  0.7701E+02  0.7938E+02  0.9080E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2770E+03  0.2753E+03  0.2916E+03  0.1065E+03  0.1049E+03  0.1212E+03  0.7880E+02  0.7759E+02  0.9064E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2824E+03  0.2764E+03  0.2916E+03  0.1087E+03  0.1027E+03  0.1179E+03  0.8052E+02  0.7587E+02  0.8741E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2890E+03  0.2794E+03  0.2916E+03  0.1105E+03  0.1009E+03  0.1131E+03  0.8196E+02  0.7443E+02  0.8261E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2943E+03  0.2823E+03  0.2916E+03  0.1117E+03  0.9970E+02  0.1090E+03  0.8295E+02  0.7344E+02  0.7849E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.15403     0.2963E+03  0.2833E+03  0.2916E+03  0.1122E+03  0.9921E+02  0.1075E+03  0.8336E+02  0.7303E+02  0.7698E+02     0.0000E+00  0.0000E+00  0.0000E+00
