     Evm         C11  C22  C33  C23  C13  C12   C44  C55  C66                                                                   A1  A2  A3
     0.86694     0.2721E+03  0.2585E+03  0.2720E+03  0.1113E+03  0.9766E+02  0.1112E+03  0.7271E+02  0.6868E+02  0.7611E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.88951     0.2724E+03  0.2585E+03  0.2723E+03  0.1113E+03  0.9741E+02  0.1112E+03  0.7262E+02  0.6855E+02  0.7609E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.91208     0.2726E+03  0.2585E+03  0.2725E+03  0.1113E+03  0.9717E+02  0.1112E+03  0.7253E+02  0.6844E+02  0.7607E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.93465     0.2729E+03  0.2585E+03  0.2727E+03  0.1113E+03  0.9694E+02  0.1112E+03  0.7244E+02  0.6832E+02  0.7605E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.95722     0.2731E+03  0.2585E+03  0.2729E+03  0.1114E+03  0.9671E+02  0.1112E+03  0.7236E+02  0.6821E+02  0.7603E+02     0.0000E+00  0.0000E+00  0.0000E+00
     0.97980     0.2734E+03  0.2585E+03  0.2731E+03  0.1114E+03  0.9649E+02  0.1111E+03  0.7228E+02  0.6811E+02  0.7600E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.00239     0.2736E+03  0.2585E+03  0.2733E+03  0.1114E+03  0.9628E+02  0.1111E+03  0.7220E+02  0.6800E+02  0.7597E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.02499     0.2721E+03  0.2593E+03  0.2739E+03  0.1099E+03  0.9717E+02  0.1118E+03  0.7298E+02  0.6707E+02  0.7668E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.04758     0.2724E+03  0.2594E+03  0.2741E+03  0.1100E+03  0.9695E+02  0.1117E+03  0.7293E+02  0.6698E+02  0.7656E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.07017     0.2727E+03  0.2594E+03  0.2742E+03  0.1100E+03  0.9675E+02  0.1115E+03  0.7287E+02  0.6689E+02  0.7645E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.09278     0.2730E+03  0.2594E+03  0.2743E+03  0.1101E+03  0.9654E+02  0.1114E+03  0.7282E+02  0.6680E+02  0.7635E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.11539     0.2733E+03  0.2595E+03  0.2745E+03  0.1102E+03  0.9634E+02  0.1113E+03  0.7277E+02  0.6672E+02  0.7624E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.13801     0.2736E+03  0.2595E+03  0.2746E+03  0.1102E+03  0.9615E+02  0.1112E+03  0.7273E+02  0.6663E+02  0.7614E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.13801     0.2736E+03  0.2595E+03  0.2746E+03  0.1102E+03  0.9615E+02  0.1112E+03  0.7273E+02  0.6663E+02  0.7614E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.16076     0.2751E+03  0.2733E+03  0.2596E+03  0.1116E+03  0.1098E+03  0.9614E+02  0.7643E+02  0.7234E+02  0.6660E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.18350     0.2755E+03  0.2729E+03  0.2598E+03  0.1118E+03  0.1093E+03  0.9623E+02  0.7669E+02  0.7195E+02  0.6663E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.20624     0.2758E+03  0.2725E+03  0.2601E+03  0.1121E+03  0.1088E+03  0.9639E+02  0.7692E+02  0.7155E+02  0.6674E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.22898     0.2760E+03  0.2721E+03  0.2604E+03  0.1123E+03  0.1083E+03  0.9663E+02  0.7712E+02  0.7115E+02  0.6692E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.25171     0.2763E+03  0.2716E+03  0.2607E+03  0.1125E+03  0.1078E+03  0.9693E+02  0.7728E+02  0.7075E+02  0.6715E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.27444     0.2764E+03  0.2710E+03  0.2611E+03  0.1127E+03  0.1073E+03  0.9730E+02  0.7742E+02  0.7035E+02  0.6744E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.29718     0.2766E+03  0.2705E+03  0.2615E+03  0.1128E+03  0.1067E+03  0.9773E+02  0.7754E+02  0.6994E+02  0.6778E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.31990     0.2767E+03  0.2699E+03  0.2620E+03  0.1129E+03  0.1061E+03  0.9821E+02  0.7763E+02  0.6951E+02  0.6817E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.34260     0.2767E+03  0.2693E+03  0.2625E+03  0.1130E+03  0.1055E+03  0.9873E+02  0.7771E+02  0.6909E+02  0.6858E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.36529     0.2768E+03  0.2686E+03  0.2630E+03  0.1131E+03  0.1049E+03  0.9929E+02  0.7776E+02  0.6866E+02  0.6903E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.38795     0.2768E+03  0.2680E+03  0.2636E+03  0.1131E+03  0.1043E+03  0.9988E+02  0.7780E+02  0.6823E+02  0.6951E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.41060     0.2769E+03  0.2673E+03  0.2642E+03  0.1132E+03  0.1036E+03  0.1005E+03  0.7782E+02  0.6780E+02  0.7001E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.43322     0.2769E+03  0.2666E+03  0.2648E+03  0.1132E+03  0.1030E+03  0.1011E+03  0.7783E+02  0.6737E+02  0.7052E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.45582     0.2769E+03  0.2660E+03  0.2654E+03  0.1133E+03  0.1023E+03  0.1018E+03  0.7782E+02  0.6695E+02  0.7103E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.47839     0.2769E+03  0.2653E+03  0.2661E+03  0.1133E+03  0.1017E+03  0.1024E+03  0.7781E+02  0.6654E+02  0.7155E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.50093     0.2769E+03  0.2646E+03  0.2667E+03  0.1133E+03  0.1010E+03  0.1031E+03  0.7779E+02  0.6615E+02  0.7206E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.52343     0.2769E+03  0.2640E+03  0.2673E+03  0.1133E+03  0.1004E+03  0.1037E+03  0.7776E+02  0.6576E+02  0.7257E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.54589     0.2769E+03  0.2634E+03  0.2680E+03  0.1133E+03  0.9972E+02  0.1043E+03  0.7772E+02  0.6538E+02  0.7306E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.56831     0.2770E+03  0.2627E+03  0.2686E+03  0.1133E+03  0.9908E+02  0.1050E+03  0.7767E+02  0.6501E+02  0.7355E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.59068     0.2770E+03  0.2621E+03  0.2692E+03  0.1133E+03  0.9845E+02  0.1056E+03  0.7763E+02  0.6465E+02  0.7403E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.61301     0.2770E+03  0.2615E+03  0.2699E+03  0.1133E+03  0.9782E+02  0.1062E+03  0.7758E+02  0.6431E+02  0.7449E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.63530     0.2771E+03  0.2609E+03  0.2705E+03  0.1133E+03  0.9721E+02  0.1067E+03  0.7752E+02  0.6398E+02  0.7495E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.65756     0.2771E+03  0.2604E+03  0.2711E+03  0.1133E+03  0.9660E+02  0.1073E+03  0.7747E+02  0.6365E+02  0.7538E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.67978     0.2771E+03  0.2598E+03  0.2717E+03  0.1133E+03  0.9601E+02  0.1078E+03  0.7742E+02  0.6334E+02  0.7580E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.70198     0.2772E+03  0.2593E+03  0.2722E+03  0.1134E+03  0.9543E+02  0.1084E+03  0.7737E+02  0.6305E+02  0.7620E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.72415     0.2773E+03  0.2588E+03  0.2728E+03  0.1134E+03  0.9486E+02  0.1089E+03  0.7732E+02  0.6276E+02  0.7659E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.74630     0.2773E+03  0.2583E+03  0.2733E+03  0.1134E+03  0.9431E+02  0.1093E+03  0.7728E+02  0.6248E+02  0.7696E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.76841     0.2774E+03  0.2578E+03  0.2738E+03  0.1134E+03  0.9377E+02  0.1098E+03  0.7724E+02  0.6221E+02  0.7731E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.79050     0.2775E+03  0.2573E+03  0.2743E+03  0.1135E+03  0.9324E+02  0.1102E+03  0.7720E+02  0.6195E+02  0.7765E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.81257     0.2776E+03  0.2568E+03  0.2748E+03  0.1135E+03  0.9272E+02  0.1107E+03  0.7716E+02  0.6170E+02  0.7798E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.83461     0.2772E+03  0.2565E+03  0.2754E+03  0.1132E+03  0.9246E+02  0.1113E+03  0.7806E+02  0.6112E+02  0.7883E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.85663     0.2774E+03  0.2562E+03  0.2758E+03  0.1132E+03  0.9205E+02  0.1116E+03  0.7801E+02  0.6093E+02  0.7905E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.87863     0.2775E+03  0.2559E+03  0.2761E+03  0.1132E+03  0.9165E+02  0.1119E+03  0.7797E+02  0.6074E+02  0.7927E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.90060     0.2776E+03  0.2556E+03  0.2765E+03  0.1133E+03  0.9125E+02  0.1121E+03  0.7794E+02  0.6056E+02  0.7950E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.92255     0.2777E+03  0.2553E+03  0.2768E+03  0.1133E+03  0.9085E+02  0.1124E+03  0.7792E+02  0.6038E+02  0.7972E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.94447     0.2779E+03  0.2549E+03  0.2772E+03  0.1134E+03  0.9046E+02  0.1127E+03  0.7790E+02  0.6020E+02  0.7993E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.96638     0.2780E+03  0.2546E+03  0.2775E+03  0.1134E+03  0.9007E+02  0.1129E+03  0.7788E+02  0.6003E+02  0.8015E+02     0.0000E+00  0.0000E+00  0.0000E+00
     1.98826     0.2781E+03  0.2543E+03  0.2778E+03  0.1135E+03  0.8969E+02  0.1132E+03  0.7787E+02  0.5986E+02  0.8035E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.01012     0.2782E+03  0.2539E+03  0.2781E+03  0.1136E+03  0.8932E+02  0.1135E+03  0.7787E+02  0.5969E+02  0.8055E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.03197     0.2783E+03  0.2536E+03  0.2784E+03  0.1137E+03  0.8895E+02  0.1137E+03  0.7787E+02  0.5953E+02  0.8075E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.05380     0.2785E+03  0.2533E+03  0.2786E+03  0.1138E+03  0.8859E+02  0.1139E+03  0.7788E+02  0.5937E+02  0.8093E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.07562     0.2786E+03  0.2529E+03  0.2789E+03  0.1139E+03  0.8823E+02  0.1142E+03  0.7789E+02  0.5921E+02  0.8111E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.09744     0.2787E+03  0.2526E+03  0.2791E+03  0.1140E+03  0.8789E+02  0.1144E+03  0.7790E+02  0.5906E+02  0.8128E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.11928     0.2788E+03  0.2523E+03  0.2793E+03  0.1141E+03  0.8755E+02  0.1146E+03  0.7792E+02  0.5891E+02  0.8144E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.14114     0.2790E+03  0.2520E+03  0.2796E+03  0.1142E+03  0.8723E+02  0.1148E+03  0.7794E+02  0.5877E+02  0.8159E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.16302     0.2791E+03  0.2517E+03  0.2798E+03  0.1143E+03  0.8691E+02  0.1150E+03  0.7797E+02  0.5864E+02  0.8173E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.18493     0.2792E+03  0.2514E+03  0.2799E+03  0.1145E+03  0.8661E+02  0.1152E+03  0.7800E+02  0.5851E+02  0.8186E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.20687     0.2793E+03  0.2511E+03  0.2801E+03  0.1146E+03  0.8633E+02  0.1154E+03  0.7804E+02  0.5839E+02  0.8197E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.22883     0.2794E+03  0.2508E+03  0.2802E+03  0.1147E+03  0.8605E+02  0.1155E+03  0.7807E+02  0.5828E+02  0.8207E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.25083     0.2796E+03  0.2505E+03  0.2804E+03  0.1148E+03  0.8579E+02  0.1156E+03  0.7811E+02  0.5817E+02  0.8217E+02     0.0000E+00  0.0000E+00  0.0000E+00
     2.25083     0.2796E+03  0.2505E+03  0.2804E+03  0.1148E+03  0.8579E+02  0.1156E+03  0.7811E+02  0.5817E+02  0.8217E+02     0.0000E+00  0.0000E+00  0.0000E+00
